1999,1,16,0,41,1,0,80,-39,LOSS
2012,1,7,0,77,10,0,54,23,WIN
2013,1,1,0,64,16,0,58,6,WIN
2014,1,8,0,85,9,0,77,8,WIN
2015,1,2,0,86,15,0,76,10,WIN
2016,1,11,0,68,6,0,52,16,WIN
2003,2,9,0,95,1,0,96,-1,LOSS
2004,2,2,0,72,10,0,91,-19,LOSS
2005,2,3,0,69,6,0,71,-2,LOSS
2010,2,8,0,65,1,0,87,-22,LOSS
2011,2,11,0,67,3,0,89,-22,LOSS
2012,2,7,0,66,2,0,73,-7,LOSS
2013,2,1,0,70,9,0,76,-6,LOSS
2014,2,8,0,61,1,0,84,-23,LOSS
1999,2,10,0,82,2,0,74,8,WIN
2000,2,10,0,82,2,0,76,6,WIN
2001,2,12,0,85,13,0,68,17,WIN
2006,2,3,0,90,6,0,80,10,WIN
2009,2,4,0,83,12,0,81,2,WIN
2015,2,2,0,87,7,0,68,19,WIN
2016,2,11,0,82,3,0,59,23,WIN
2000,3,10,0,66,6,0,75,-9,LOSS
2001,3,12,0,62,1,0,77,-15,LOSS
2006,3,3,0,71,2,0,73,-2,LOSS
2009,3,4,0,77,1,0,98,-21,LOSS
2016,3,11,0,60,10,0,63,-3,LOSS
1999,3,10,0,73,6,0,72,1,WIN
2015,3,2,0,74,11,0,62,12,WIN
1985,1,13,0,58,4,0,59,-1,LOSS
1998,1,12,0,61,5,0,63,-2,LOSS
2000,1,14,0,59,3,0,74,-15,LOSS
2001,1,14,0,70,3,0,72,-2,LOSS
2006,1,13,0,64,4,0,80,-16,LOSS
2013,1,15,0,70,2,0,95,-25,LOSS
2016,1,13,0,81,4,0,94,-13,LOSS
2012,0,14,0,72,14,0,78,-6,LOSS
2000,4,2,0,64,1,0,75,-11,LOSS
1985,1,13,0,64,4,0,75,-11,LOSS
1988,1,12,0,78,5,0,90,-12,LOSS
1989,1,10,0,74,7,0,84,-10,LOSS
1993,1,8,0,70,9,0,81,-11,LOSS
2001,1,2,0,57,15,0,58,-1,LOSS
2015,1,3,0,59,14,0,60,-1,LOSS
1986,1,7,0,81,10,0,79,2,WIN
1992,1,10,0,76,7,0,74,2,WIN
1995,1,7,0,64,10,0,61,3,WIN
1996,1,5,0,74,12,0,64,10,WIN
1997,1,6,0,69,11,0,57,12,WIN
2000,1,2,0,88,15,0,78,10,WIN
2005,1,9,0,64,8,0,53,11,WIN
2012,1,8,0,77,9,0,64,13,WIN
2013,1,10,0,76,7,0,58,18,WIN
2014,1,3,0,93,14,0,75,18,WIN
2016,1,4,0,94,13,0,81,13,WIN
1992,2,10,0,98,2,0,106,-8,LOSS
1995,2,7,0,51,2,0,73,-22,LOSS
1996,2,5,0,67,4,0,73,-6,LOSS
2005,2,9,0,65,1,0,92,-27,LOSS
2012,2,8,0,71,1,0,87,-16,LOSS
2013,2,10,0,75,2,0,78,-3,LOSS
1986,2,7,0,72,2,0,69,3,WIN
1997,2,6,0,67,3,0,66,1,WIN
2000,2,2,0,79,7,0,60,19,WIN
2014,2,10,0,85,6,0,83,2,WIN
2016,2,4,0,78,12,0,61,17,WIN
1986,3,7,0,66,6,0,70,-4,LOSS
1997,3,6,0,73,2,0,74,-1,LOSS
2014,3,3,0,76,7,0,81,-5,LOSS
2016,3,4,0,71,1,0,84,-13,LOSS
2000,3,2,0,80,6,0,56,24,WIN
1996,4,2,0,57,4,0,60,-3,LOSS
2004,4,4,0,71,3,0,79,-8,LOSS
2007,4,1,0,55,2,0,68,-13,LOSS
2011,4,1,0,61,11,0,71,-10,LOSS
2016,4,1,0,59,2,0,64,-5,LOSS
1986,4,1,0,75,6,0,67,8,WIN
1988,4,6,0,71,4,0,58,13,WIN
1991,4,3,0,93,1,0,81,12,WIN
1993,4,2,0,83,1,0,77,6,WIN
2002,4,1,0,104,2,0,86,18,WIN
2003,4,2,0,78,1,0,75,3,WIN
2008,4,1,0,59,10,0,57,2,WIN
2012,4,2,0,80,1,0,67,13,WIN
1986,5,1,0,67,1,0,71,-4,LOSS
1993,5,2,0,68,1,0,78,-10,LOSS
2002,5,1,0,88,1,0,97,-9,LOSS
1988,5,6,0,66,2,0,59,7,WIN
1991,5,3,0,79,1,0,73,6,WIN
2003,5,2,0,94,3,0,61,33,WIN
2008,5,1,0,84,1,0,66,18,WIN
2012,5,2,0,64,2,0,62,2,WIN
2005,1,3,0,63,14,0,64,-1,LOSS
2006,1,4,0,73,13,0,77,-4,LOSS
1985,1,3,0,49,14,0,38,11,WIN
1986,1,1,0,71,16,0,46,25,WIN
1987,1,5,0,66,12,0,55,11,WIN
1988,1,6,0,85,11,0,72,13,WIN
1990,1,2,0,79,15,0,71,8,WIN
1991,1,3,0,55,14,0,49,6,WIN
1992,1,1,0,100,16,0,67,33,WIN
1993,1,2,0,94,15,0,72,22,WIN
1994,1,4,0,102,13,0,73,29,WIN
1995,1,1,0,82,16,0,68,14,WIN
1996,1,2,0,92,15,0,54,38,WIN
1997,1,1,0,78,16,0,64,14,WIN
1998,1,1,0,110,16,0,52,58,WIN
1999,1,6,0,95,11,0,74,21,WIN
2000,1,8,0,81,9,0,77,4,WIN
2001,1,4,0,99,13,0,75,24,WIN
2002,1,1,0,70,16,0,59,11,WIN
2003,1,2,0,64,15,0,61,3,WIN
2004,1,4,0,78,13,0,53,25,WIN
2007,1,1,0,107,16,0,67,40,WIN
2008,1,1,0,85,16,0,61,24,WIN
2009,1,3,0,84,14,0,74,10,WIN
2010,1,1,0,90,16,0,74,16,WIN
2011,1,1,0,72,16,0,53,19,WIN
2012,1,2,0,65,15,0,50,15,WIN
2013,1,1,0,64,16,0,57,7,WIN
2014,1,2,0,80,15,0,69,11,WIN
2015,1,2,0,75,15,0,56,19,WIN
2016,1,1,0,105,16,0,79,26,WIN
1991,6,3,0,65,2,0,72,-7,LOSS
2003,6,2,0,78,3,0,81,-3,LOSS
2012,6,2,0,59,1,0,67,-8,LOSS
1988,6,6,0,83,1,0,79,4,WIN
2008,6,1,0,75,1,0,68,7,WIN
1985,2,3,0,64,11,0,66,-2,LOSS
1990,2,2,0,70,7,0,71,-1,LOSS
1992,2,1,0,60,9,0,66,-6,LOSS
1998,2,1,0,75,8,0,80,-5,LOSS
1999,2,6,0,88,3,0,92,-4,LOSS
2000,2,8,0,64,1,0,69,-5,LOSS
2010,2,1,0,67,9,0,69,-2,LOSS
2014,2,2,0,57,10,0,60,-3,LOSS
2015,2,2,0,65,7,0,78,-13,LOSS
1986,2,1,0,65,9,0,43,22,WIN
1987,2,5,0,67,13,0,63,4,WIN
1988,2,6,0,61,14,0,58,3,WIN
1991,2,3,0,77,6,0,66,11,WIN
1993,2,2,0,90,7,0,76,14,WIN
1994,2,4,0,69,5,0,58,11,WIN
1995,2,1,0,75,8,0,70,5,WIN
1996,2,2,0,76,10,0,51,25,WIN
1997,2,1,0,75,8,0,61,14,WIN
2001,2,4,0,87,5,0,58,29,WIN
2002,2,1,0,86,8,0,63,23,WIN
2003,2,2,0,108,10,0,76,32,WIN
2004,2,4,0,78,12,0,63,15,WIN
2007,2,1,0,88,8,0,76,12,WIN
2008,2,1,0,75,8,0,56,19,WIN
2009,2,3,0,60,11,0,43,17,WIN
2011,2,1,0,73,9,0,59,14,WIN
2012,2,2,0,63,10,0,60,3,WIN
2013,2,1,0,70,8,0,58,12,WIN
2016,2,1,0,73,9,0,61,12,WIN
1987,3,5,0,57,1,0,70,-13,LOSS
1994,3,4,0,78,1,0,83,-5,LOSS
1995,3,1,0,58,4,0,67,-9,LOSS
1997,3,1,0,82,4,0,85,-3,LOSS
2001,3,4,0,64,1,0,80,-16,LOSS
2009,3,3,0,62,2,0,67,-5,LOSS
2013,3,1,0,85,4,0,87,-2,LOSS
1986,3,1,0,96,5,0,86,10,WIN
1988,3,6,0,77,7,0,64,13,WIN
1991,3,3,0,83,2,0,65,18,WIN
1993,3,2,0,93,6,0,76,17,WIN
1996,3,2,0,83,3,0,80,3,WIN
2002,3,1,0,73,4,0,69,4,WIN
2003,3,2,0,69,3,0,65,4,WIN
2004,3,4,0,100,9,0,74,26,WIN
2007,3,1,0,61,4,0,58,3,WIN
2008,3,1,0,72,12,0,57,15,WIN
2011,3,1,0,77,12,0,57,20,WIN
2012,3,2,0,60,11,0,57,3,WIN
2016,3,1,0,79,5,0,63,16,WIN
1988,4,4,0,58,6,0,71,-13,LOSS
2010,4,2,0,56,5,0,63,-7,LOSS
1989,1,6,0,75,11,0,86,-11,LOSS
1990,1,11,0,79,6,0,87,-8,LOSS
1993,1,6,0,53,11,0,55,-2,LOSS
1996,1,10,0,48,7,0,69,-21,LOSS
2013,1,4,0,61,13,0,63,-2,LOSS
2014,1,9,0,49,8,0,56,-7,LOSS
1987,1,9,0,82,8,0,79,3,WIN
1988,1,4,0,66,13,0,53,13,WIN
2008,1,11,0,80,6,0,67,13,WIN
2010,1,2,0,82,15,0,62,20,WIN
2011,1,5,0,73,12,0,68,5,WIN
2012,1,8,0,70,9,0,64,6,WIN
1987,2,9,0,61,1,0,80,-19,LOSS
2008,2,11,0,55,3,0,72,-17,LOSS
2011,2,5,0,65,4,0,70,-5,LOSS
2012,2,8,0,59,1,0,75,-16,LOSS
1988,2,4,0,66,5,0,58,8,WIN
2010,2,2,0,84,7,0,72,12,WIN
1988,3,4,0,73,1,0,70,3,WIN
2010,3,2,0,101,6,0,96,5,WIN
2002,4,10,0,69,5,0,81,-12,LOSS
1999,1,11,0,54,6,0,61,-7,LOSS
2006,1,12,0,64,5,0,79,-15,LOSS
2008,1,9,0,58,8,0,71,-13,LOSS
2001,1,13,0,77,4,0,73,4,WIN
2002,1,10,0,69,7,0,61,8,WIN
2001,2,13,0,43,5,0,66,-23,LOSS
2002,2,10,0,71,2,0,58,13,WIN
2002,3,10,0,78,3,0,73,5,WIN
1986,4,1,0,57,11,0,59,-2,LOSS
1992,4,2,0,103,1,0,104,-1,LOSS
1995,4,1,0,61,2,0,74,-13,LOSS
1999,4,3,0,66,1,0,73,-7,LOSS
2003,4,1,0,69,3,0,83,-14,LOSS
2005,4,2,0,88,5,0,94,-6,LOSS
2010,4,1,0,66,2,0,73,-7,LOSS
1993,4,1,0,106,3,0,81,25,WIN
1996,4,1,0,83,2,0,63,20,WIN
1997,4,1,0,72,2,0,59,13,WIN
1998,4,2,0,86,1,0,84,2,WIN
2011,4,4,0,76,2,0,69,7,WIN
2012,4,1,0,82,3,0,70,12,WIN
2014,4,8,0,75,2,0,72,3,WIN
2015,4,1,0,68,3,0,66,2,WIN
1993,5,1,0,78,1,0,81,-3,LOSS
2011,5,4,0,55,3,0,56,-1,LOSS
2015,5,1,0,64,1,0,71,-7,LOSS
1996,5,1,0,81,1,0,74,7,WIN
1997,5,1,0,78,1,0,69,9,WIN
1998,5,2,0,86,3,0,85,1,WIN
2012,5,1,0,69,4,0,61,8,WIN
2014,5,8,0,74,2,0,73,1,WIN
1987,1,8,0,77,9,0,91,-14,LOSS
2008,1,11,0,66,6,0,74,-8,LOSS
1985,1,12,0,66,5,0,58,8,WIN
1986,1,1,0,75,16,0,55,20,WIN
1988,1,2,0,99,15,0,84,15,WIN
1992,1,2,0,88,15,0,69,19,WIN
1993,1,1,0,96,16,0,52,44,WIN
1994,1,3,0,83,14,0,70,13,WIN
1995,1,1,0,113,16,0,67,46,WIN
1996,1,1,0,110,16,0,72,38,WIN
1997,1,1,0,92,16,0,54,38,WIN
1998,1,2,0,82,15,0,67,15,WIN
1999,1,3,0,82,14,0,60,22,WIN
2000,1,5,0,85,12,0,80,5,WIN
2001,1,2,0,72,15,0,68,4,WIN
2002,1,4,0,83,13,0,68,15,WIN
2003,1,1,0,95,16,0,64,31,WIN
2004,1,1,0,96,16,0,76,20,WIN
2005,1,2,0,72,15,0,64,8,WIN
2006,1,8,0,72,9,0,59,13,WIN
2007,1,8,0,67,9,0,58,9,WIN
2010,1,1,0,100,16,0,71,29,WIN
2011,1,4,0,59,13,0,57,2,WIN
2012,1,1,0,81,16,0,66,15,WIN
2014,1,8,0,56,9,0,49,7,WIN
2015,1,1,0,79,16,0,56,23,WIN
2016,1,4,0,85,13,0,57,28,WIN
1997,6,1,0,79,4,0,84,-5,LOSS
2014,6,8,0,54,7,0,60,-6,LOSS
1996,6,1,0,76,4,0,67,9,WIN
1998,6,2,0,78,3,0,69,9,WIN
2012,6,1,0,67,2,0,59,8,WIN
1994,2,3,0,63,6,0,75,-12,LOSS
2000,2,5,0,50,4,0,52,-2,LOSS
2004,2,1,0,75,9,0,76,-1,LOSS
2006,2,8,0,83,1,0,87,-4,LOSS
2007,2,8,0,76,1,0,88,-12,LOSS
2016,2,4,0,67,5,0,73,-6,LOSS
1985,2,12,0,64,4,0,61,3,WIN
1986,2,1,0,71,8,0,64,7,WIN
1988,2,2,0,90,7,0,81,9,WIN
1992,2,2,0,106,10,0,98,8,WIN
1993,2,1,0,83,8,0,62,21,WIN
1995,2,1,0,82,9,0,60,22,WIN
1996,2,1,0,84,9,0,60,24,WIN
1997,2,1,0,75,8,0,69,6,WIN
1998,2,2,0,88,10,0,61,27,WIN
1999,2,3,0,92,6,0,88,4,WIN
2001,2,2,0,92,7,0,79,13,WIN
2002,2,4,0,87,12,0,82,5,WIN
2003,2,1,0,74,9,0,54,20,WIN
2005,2,2,0,69,7,0,60,9,WIN
2010,2,1,0,90,9,0,60,30,WIN
2011,2,4,0,71,5,0,63,8,WIN
2012,2,1,0,87,8,0,71,16,WIN
2014,2,8,0,78,1,0,76,2,WIN
2015,2,1,0,64,8,0,51,13,WIN
1985,3,12,0,70,1,0,86,-16,LOSS
1988,3,2,0,74,6,0,80,-6,LOSS
2001,3,2,0,76,6,0,80,-4,LOSS
2002,3,4,0,68,1,0,78,-10,LOSS
1986,3,1,0,68,5,0,63,5,WIN
1992,3,2,0,87,3,0,77,10,WIN
1993,3,1,0,103,5,0,69,34,WIN
1995,3,1,0,97,5,0,73,24,WIN
1996,3,1,0,101,4,0,70,31,WIN
1997,3,1,0,83,4,0,68,15,WIN
1998,3,2,0,94,6,0,68,26,WIN
1999,3,3,0,58,10,0,43,15,WIN
2003,3,1,0,63,5,0,57,6,WIN
2005,3,2,0,62,6,0,52,10,WIN
2010,3,1,0,62,12,0,45,17,WIN
2011,3,4,0,62,1,0,60,2,WIN
2012,3,1,0,102,4,0,90,12,WIN
2014,3,8,0,74,4,0,69,5,WIN
2015,3,1,0,78,5,0,39,39,WIN
1997,4,6,0,74,1,0,97,-23,LOSS
2008,4,3,0,73,1,0,83,-10,LOSS
2009,4,1,0,52,2,0,64,-12,LOSS
2015,4,4,0,70,7,0,76,-6,LOSS
1986,4,2,0,84,8,0,76,8,WIN
2005,4,4,0,93,7,0,85,8,WIN
2012,4,4,0,72,7,0,68,4,WIN
2013,4,1,0,85,2,0,63,22,WIN
2005,5,4,0,58,1,0,75,-17,LOSS
2012,5,4,0,61,1,0,69,-8,LOSS
1986,5,2,0,88,11,0,77,11,WIN
2013,5,1,0,72,9,0,68,4,WIN
1995,1,11,0,56,6,0,77,-21,LOSS
1999,1,7,0,58,10,0,62,-4,LOSS
2000,1,7,0,66,10,0,77,-11,LOSS
2004,1,10,0,70,7,0,80,-10,LOSS
2010,1,9,0,62,8,0,77,-15,LOSS
2011,1,4,0,61,13,0,62,-1,LOSS
1986,1,2,0,93,15,0,73,20,WIN
1988,1,5,0,70,12,0,61,9,WIN
1989,1,4,0,76,13,0,71,5,WIN
1990,1,4,0,78,13,0,59,19,WIN
1992,1,8,0,81,9,0,58,23,WIN
1993,1,4,0,76,13,0,70,6,WIN
1994,1,3,0,67,14,0,58,9,WIN
1996,1,6,0,82,11,0,80,2,WIN
1997,1,6,0,65,11,0,57,8,WIN
2003,1,4,0,86,13,0,64,22,WIN
2005,1,4,0,68,13,0,62,6,WIN
2007,1,6,0,78,11,0,58,20,WIN
2008,1,3,0,79,14,0,61,18,WIN
2009,1,1,0,74,16,0,54,20,WIN
2012,1,4,0,69,13,0,62,7,WIN
2013,1,1,0,79,16,0,48,31,WIN
2014,1,4,0,71,13,0,64,7,WIN
2015,1,4,0,57,13,0,55,2,WIN
1986,6,2,0,72,1,0,69,3,WIN
2013,6,1,0,82,4,0,76,6,WIN
1990,2,4,0,60,12,0,62,-2,LOSS
1992,2,8,0,69,1,0,85,-16,LOSS
2003,2,4,0,71,12,0,79,-8,LOSS
2007,2,6,0,69,3,0,72,-3,LOSS
1986,2,2,0,82,7,0,68,14,WIN
1988,2,5,0,97,4,0,76,21,WIN
1989,2,4,0,93,5,0,84,9,WIN
1993,2,4,0,78,5,0,63,15,WIN
1994,2,3,0,60,6,0,55,5,WIN
1996,2,6,0,68,3,0,64,4,WIN
1997,2,6,0,64,3,0,63,1,WIN
2005,2,4,0,76,5,0,54,22,WIN
2008,2,3,0,78,6,0,48,30,WIN
2009,2,1,0,79,9,0,62,17,WIN
2012,2,4,0,59,5,0,56,3,WIN
2013,2,1,0,82,8,0,56,26,WIN
2014,2,4,0,66,5,0,51,15,WIN
2015,2,4,0,66,5,0,53,13,WIN
1988,3,5,0,98,1,0,108,-10,LOSS
1989,3,4,0,69,1,0,83,-14,LOSS
1993,3,4,0,69,1,0,82,-13,LOSS
1994,3,3,0,70,2,0,82,-12,LOSS
1996,3,6,0,59,2,0,60,-1,LOSS
2014,3,4,0,69,8,0,74,-5,LOSS
1986,3,2,0,94,3,0,79,15,WIN
1997,3,6,0,78,10,0,63,15,WIN
2005,3,4,0,93,1,0,79,14,WIN
2008,3,3,0,79,2,0,60,19,WIN
2009,3,1,0,103,12,0,64,39,WIN
2012,3,4,0,57,1,0,44,13,WIN
2013,3,1,0,77,12,0,69,8,WIN
2015,3,4,0,75,8,0,65,10,WIN
2013,4,3,0,39,4,0,55,-16,LOSS
2003,4,3,0,83,1,0,69,14,WIN
2003,5,3,0,61,2,0,94,-33,LOSS
1993,1,12,0,62,5,0,74,-12,LOSS
1997,1,7,0,59,10,0,81,-22,LOSS
2002,1,5,0,69,12,0,71,-2,LOSS
2006,1,7,0,85,10,0,90,-5,LOSS
2007,1,8,0,49,9,0,61,-12,LOSS
2010,1,6,0,78,11,0,80,-2,LOSS
1994,1,6,0,81,11,0,59,22,WIN
1996,1,4,0,68,13,0,44,24,WIN
2003,1,3,0,72,14,0,68,4,WIN
2008,1,6,0,74,11,0,66,8,WIN
2009,1,6,0,58,11,0,57,1,WIN
2011,1,11,0,66,6,0,55,11,WIN
2012,1,3,0,88,14,0,68,20,WIN
2013,1,3,0,59,14,0,58,1,WIN
1996,2,4,0,56,12,0,65,-9,LOSS
2008,2,6,0,81,3,0,82,-1,LOSS
2009,2,6,0,79,3,0,83,-4,LOSS
1994,2,6,0,75,3,0,63,12,WIN
2003,2,3,0,101,6,0,92,9,WIN
2011,2,11,0,66,3,0,62,4,WIN
2012,2,3,0,62,6,0,53,9,WIN
2013,2,3,0,74,6,0,72,2,WIN
1994,3,6,0,49,2,0,59,-10,LOSS
2011,3,11,0,63,2,0,81,-18,LOSS
2012,3,3,0,58,7,0,68,-10,LOSS
2003,3,3,0,77,2,0,74,3,WIN
2013,3,3,0,71,2,0,61,10,WIN
2001,4,3,0,87,1,0,73,14,WIN
2002,4,1,0,90,2,0,82,8,WIN
2001,5,3,0,84,1,0,95,-11,LOSS
2002,5,1,0,97,1,0,88,9,WIN
1996,1,7,0,79,10,0,91,-12,LOSS
1997,1,5,0,66,12,0,75,-9,LOSS
1985,1,5,0,69,12,0,68,1,WIN
1986,1,5,0,69,12,0,64,5,WIN
1988,1,7,0,92,10,0,82,10,WIN
1994,1,10,0,74,7,0,66,8,WIN
1995,1,3,0,87,14,0,63,24,WIN
1998,1,4,0,82,13,0,68,14,WIN
1999,1,2,0,82,15,0,60,22,WIN
2000,1,3,0,74,14,0,59,15,WIN
2001,1,3,0,83,14,0,80,3,WIN
2002,1,1,0,85,16,0,70,15,WIN
2003,1,6,0,75,11,0,73,2,WIN
2004,1,4,0,86,13,0,83,3,WIN
2007,1,4,0,82,13,0,70,12,WIN
2009,1,10,0,84,7,0,71,13,WIN
2010,1,4,0,89,13,0,77,12,WIN
2015,1,4,0,65,13,0,62,3,WIN
2016,1,5,0,79,12,0,74,5,WIN
2002,6,1,0,64,5,0,52,12,WIN
1986,2,5,0,64,4,0,70,-6,LOSS
1988,2,7,0,81,2,0,90,-9,LOSS
2000,2,3,0,70,6,0,105,-35,LOSS
2004,2,4,0,70,5,0,72,-2,LOSS
2007,2,4,0,59,5,0,62,-3,LOSS
2009,2,10,0,70,2,0,89,-19,LOSS
2010,2,4,0,83,5,0,85,-2,LOSS
2015,2,4,0,59,5,0,69,-10,LOSS
1985,2,5,0,64,13,0,59,5,WIN
1994,2,10,0,95,2,0,87,8,WIN
1995,2,3,0,82,11,0,68,14,WIN
1998,2,4,0,67,5,0,61,6,WIN
1999,2,2,0,75,10,0,63,12,WIN
2001,2,3,0,79,11,0,60,19,WIN
2002,2,1,0,87,8,0,57,30,WIN
2003,2,6,0,77,3,0,64,13,WIN
2016,2,5,0,73,13,0,60,13,WIN
1985,3,5,0,43,8,0,46,-3,LOSS
1994,3,10,0,71,3,0,78,-7,LOSS
1995,3,3,0,89,2,0,99,-10,LOSS
1998,3,4,0,79,1,0,87,-8,LOSS
1999,3,2,0,62,3,0,76,-14,LOSS
2003,3,6,0,58,7,0,60,-2,LOSS
2016,3,5,0,63,1,0,79,-16,LOSS
2001,3,3,0,76,10,0,66,10,WIN
2002,3,1,0,78,4,0,68,10,WIN
1998,1,11,0,62,6,0,65,-3,LOSS
2002,1,5,0,80,12,0,93,-13,LOSS
1999,1,2,0,75,15,0,54,21,WIN
2000,1,6,0,75,11,0,71,4,WIN
2008,1,7,0,78,10,0,64,14,WIN
2013,1,2,0,78,15,0,49,29,WIN
2016,1,3,0,79,14,0,72,7,WIN
1999,2,2,0,63,10,0,73,-10,LOSS
2008,2,7,0,72,2,0,75,-3,LOSS
2000,2,6,0,75,3,0,62,13,WIN
2013,2,2,0,63,7,0,59,4,WIN
2016,2,3,0,65,11,0,57,8,WIN
2000,3,6,0,71,7,0,80,-9,LOSS
2013,3,2,0,61,3,0,71,-10,LOSS
2016,3,3,0,69,2,0,92,-23,LOSS
1994,4,3,0,68,1,0,76,-8,LOSS
2014,4,2,0,72,8,0,75,-3,LOSS
1989,4,3,0,102,5,0,65,37,WIN
1992,4,6,0,75,1,0,71,4,WIN
1993,4,1,0,77,7,0,72,5,WIN
2013,4,4,0,79,3,0,59,20,WIN
1989,5,3,0,83,1,0,81,2,WIN
1992,5,6,0,76,4,0,72,4,WIN
1993,5,1,0,81,1,0,78,3,WIN
2013,5,4,0,61,4,0,56,5,WIN
1995,1,9,0,76,8,0,82,-6,LOSS
