1999,1,16,0,41,1,0,80,-39,LOSS
1994,2,1,0,83,9,0,73,10,WIN
1998,2,2,0,80,10,0,65,15,WIN
1999,2,10,0,73,2,0,63,10,WIN
2000,2,6,0,66,3,0,62,4,WIN
2009,2,5,0,76,4,0,74,2,WIN
2010,2,4,0,63,5,0,61,2,WIN
1988,3,1,0,70,4,0,73,-3,LOSS
1998,3,2,0,59,3,0,67,-8,LOSS
1999,3,10,0,55,6,0,77,-22,LOSS
2009,3,5,0,60,1,0,72,-12,LOSS
2010,3,4,0,57,1,0,70,-13,LOSS
1994,3,1,0,83,4,0,78,5,WIN
2000,3,6,0,75,10,0,66,9,WIN
1998,4,8,0,77,3,0,79,-2,LOSS
1997,1,9,0,76,8,0,83,-7,LOSS
1999,1,12,0,70,5,0,81,-11,LOSS
1988,1,11,0,87,6,0,80,7,WIN
1993,1,8,0,74,9,0,68,6,WIN
1998,1,8,0,97,9,0,74,23,WIN
1993,2,8,0,67,1,0,112,-45,LOSS
1988,2,11,0,97,3,0,94,3,WIN
1998,2,8,0,80,1,0,75,5,WIN
1988,3,11,0,72,2,0,73,-1,LOSS
1998,3,8,0,74,13,0,68,6,WIN
1991,4,3,0,65,1,0,77,-12,LOSS
1989,4,3,0,84,4,0,61,23,WIN
1989,5,3,0,95,2,0,78,17,WIN
1994,1,10,0,73,7,0,84,-11,LOSS
2006,1,10,0,66,7,0,86,-20,LOSS
2016,1,6,0,52,11,0,68,-16,LOSS
1988,1,8,0,80,9,0,64,16,WIN
1989,1,3,0,60,14,0,51,9,WIN
1991,1,3,0,71,14,0,51,20,WIN
1992,1,4,0,78,13,0,76,2,WIN
1993,1,2,0,81,15,0,59,22,WIN
2000,1,10,0,72,7,0,71,1,WIN
2004,1,8,0,80,9,0,76,4,WIN
1989,6,3,0,79,3,0,80,-1,LOSS
1988,2,8,0,55,1,0,84,-29,LOSS
1993,2,2,0,68,7,0,72,-4,LOSS
2004,2,8,0,62,1,0,90,-28,LOSS
1989,2,3,0,87,11,0,73,14,WIN
1991,2,3,0,81,11,0,69,12,WIN
1992,2,4,0,88,5,0,71,17,WIN
2000,2,10,0,67,2,0,65,2,WIN
1992,3,4,0,69,1,0,81,-12,LOSS
2000,3,10,0,66,3,0,68,-2,LOSS
1989,3,3,0,78,2,0,65,13,WIN
1991,3,3,0,81,2,0,77,4,WIN
1989,1,12,0,66,5,0,81,-15,LOSS
1997,1,2,0,65,15,0,78,-13,LOSS
1998,1,3,0,61,14,0,62,-1,LOSS
2004,1,10,0,43,7,0,59,-16,LOSS
2012,1,14,0,60,3,0,68,-8,LOSS
2013,1,13,0,56,4,0,71,-15,LOSS
2016,1,12,0,74,5,0,79,-5,LOSS
2001,4,6,0,69,1,0,79,-10,LOSS
1985,1,8,0,55,9,0,58,-3,LOSS
1991,1,10,0,72,7,0,75,-3,LOSS
1997,1,11,0,77,6,0,90,-13,LOSS
2002,1,4,0,89,13,0,93,-4,LOSS
2008,1,6,0,67,11,0,80,-13,LOSS
2016,1,8,0,69,9,0,70,-1,LOSS
1992,1,2,0,84,15,0,54,30,WIN
2001,1,6,0,69,11,0,54,15,WIN
2007,1,5,0,77,12,0,60,17,WIN
2009,1,10,0,72,7,0,55,17,WIN
2011,0,11,0,46,11,0,59,-13,LOSS
1992,2,2,0,78,7,0,79,-1,LOSS
2009,2,10,0,69,2,0,74,-5,LOSS
2001,2,6,0,74,3,0,71,3,WIN
2007,2,5,0,87,4,0,68,19,WIN
2007,3,5,0,64,1,0,74,-10,LOSS
2001,3,6,0,80,2,0,76,4,WIN
1993,1,10,0,71,7,0,80,-9,LOSS
2015,1,6,0,59,11,0,60,-1,LOSS
1985,1,5,0,85,12,0,68,17,WIN
1988,1,7,0,83,10,0,75,8,WIN
1985,2,5,0,57,4,0,70,-13,LOSS
1988,2,7,0,79,2,0,94,-15,LOSS
1990,1,14,0,52,3,0,70,-18,LOSS
1994,1,15,0,70,2,0,82,-12,LOSS
1995,1,15,0,78,2,0,79,-1,LOSS
2015,1,15,0,72,2,0,93,-21,LOSS
2003,0,16,0,84,16,0,92,-8,LOSS
2014,0,16,0,69,16,0,81,-12,LOSS
2003,1,14,0,59,3,0,71,-12,LOSS
1992,4,1,0,79,2,0,106,-27,LOSS
1997,4,2,0,72,1,0,80,-8,LOSS
1995,4,1,0,102,2,0,96,6,WIN
2006,4,2,0,50,1,0,45,5,WIN
2007,4,2,0,68,1,0,55,13,WIN
2008,4,1,0,76,3,0,57,19,WIN
2007,5,2,0,66,1,0,76,-10,LOSS
2008,5,1,0,63,1,0,78,-15,LOSS
1995,5,1,0,74,4,0,61,13,WIN
2006,5,2,0,59,4,0,45,14,WIN
1991,1,4,0,69,13,0,74,-5,LOSS
1994,1,5,0,102,12,0,112,-10,LOSS
1996,1,4,0,41,13,0,43,-2,LOSS
1999,1,5,0,53,12,0,56,-3,LOSS
2005,1,11,0,66,6,0,78,-12,LOSS
2013,1,6,0,63,11,0,83,-20,LOSS
1987,1,4,0,92,13,0,73,19,WIN
1989,1,7,0,84,10,0,74,10,WIN
1990,1,7,0,68,10,0,56,12,WIN
1992,1,1,0,73,16,0,53,20,WIN
1993,1,9,0,81,8,0,70,11,WIN
1995,1,1,0,92,16,0,56,36,WIN
1997,1,2,0,109,15,0,75,34,WIN
1998,1,6,0,65,11,0,62,3,WIN
2000,1,6,0,79,11,0,65,14,WIN
2001,1,4,0,61,13,0,48,13,WIN
2002,1,8,0,80,9,0,58,22,WIN
2006,1,2,0,78,15,0,44,34,WIN
2007,1,2,0,70,15,0,42,28,WIN
2008,1,1,0,70,16,0,29,41,WIN
2009,1,6,0,65,11,0,64,1,WIN
2011,1,7,0,78,10,0,76,2,WIN
2014,1,4,0,76,13,0,59,17,WIN
2015,1,11,0,60,6,0,59,1,WIN
2006,6,2,0,57,3,0,73,-16,LOSS
1995,6,1,0,89,2,0,78,11,WIN
1987,2,4,0,68,12,0,78,-10,LOSS
1989,2,7,0,81,2,0,88,-7,LOSS
1993,2,9,0,84,1,0,86,-2,LOSS
2009,2,6,0,69,3,0,89,-20,LOSS
2011,2,7,0,65,2,0,73,-8,LOSS
1990,2,7,0,71,2,0,70,1,WIN
1992,2,1,0,85,8,0,69,16,WIN
1995,2,1,0,75,8,0,74,1,WIN
1997,2,2,0,96,7,0,83,13,WIN
1998,2,6,0,85,3,0,82,3,WIN
2000,2,6,0,105,3,0,70,35,WIN
2001,2,4,0,75,12,0,50,25,WIN
2002,2,8,0,105,1,0,101,4,WIN
2006,2,2,0,62,10,0,59,3,WIN
2007,2,2,0,54,7,0,49,5,WIN
2008,2,1,0,51,9,0,49,2,WIN
2014,2,6,0,77,12,0,60,17,WIN
2015,2,11,0,92,14,0,75,17,WIN
1990,3,7,0,81,3,0,90,-9,LOSS
1998,3,6,0,68,2,0,94,-26,LOSS
2000,3,6,0,56,2,0,80,-24,LOSS
2001,3,4,0,63,1,0,76,-13,LOSS
2002,3,8,0,73,12,0,82,-9,LOSS
2014,3,4,0,68,1,0,79,-11,LOSS
2015,3,11,0,62,2,0,74,-12,LOSS
1992,3,1,0,85,12,0,78,7,WIN
1995,3,1,0,86,5,0,67,19,WIN
1997,3,2,0,74,6,0,73,1,WIN
2006,3,2,0,73,3,0,71,2,WIN
2007,3,2,0,64,3,0,55,9,WIN
2008,3,1,0,88,12,0,78,10,WIN
2000,1,15,0,47,2,0,64,-17,LOSS
2003,1,11,0,73,6,0,75,-2,LOSS
2006,1,9,0,85,8,0,88,-3,LOSS
2016,1,13,0,85,4,0,93,-8,LOSS
2002,1,13,0,93,4,0,89,4,WIN
2002,2,13,0,67,5,0,76,-9,LOSS
1989,1,8,0,65,9,0,81,-16,LOSS
1991,1,9,0,60,8,0,70,-10,LOSS
1997,1,10,0,68,7,0,80,-12,LOSS
2008,1,4,0,62,13,0,83,-21,LOSS
2010,1,4,0,65,13,0,66,-1,LOSS
2011,1,5,0,66,12,0,69,-3,LOSS
1988,1,7,0,80,10,0,77,3,WIN
1993,1,3,0,92,14,0,72,20,WIN
2004,1,6,0,71,11,0,58,13,WIN
2007,1,6,0,77,11,0,44,33,WIN
2012,1,5,0,79,12,0,70,9,WIN
2016,0,11,0,50,11,0,70,-20,LOSS
2012,2,5,0,57,4,0,60,-3,LOSS
1988,2,7,0,80,2,0,74,6,WIN
1993,2,3,0,85,6,0,68,17,WIN
2004,2,6,0,75,3,0,73,2,WIN
2007,2,6,0,78,3,0,74,4,WIN
1988,3,7,0,64,6,0,77,-13,LOSS
1993,3,3,0,59,7,0,67,-8,LOSS
2004,3,6,0,53,2,0,73,-20,LOSS
2007,3,6,0,65,2,0,66,-1,LOSS
2003,1,16,0,51,1,0,80,-29,LOSS
2004,1,15,0,53,2,0,70,-17,LOSS
2010,1,16,0,56,1,0,79,-23,LOSS
2012,1,16,0,58,1,0,77,-19,LOSS
2005,1,13,0,60,4,0,57,3,WIN
2012,0,16,0,71,16,0,59,12,WIN
2005,2,13,0,61,5,0,72,-11,LOSS
1988,4,6,0,59,1,0,78,-19,LOSS
2006,4,1,0,62,3,0,75,-13,LOSS
1985,4,8,0,56,2,0,44,12,WIN
2009,4,3,0,78,1,0,76,2,WIN
2016,4,2,0,64,1,0,59,5,WIN
2009,5,3,0,69,1,0,83,-14,LOSS
1985,5,8,0,52,2,0,45,7,WIN
2016,5,2,0,95,2,0,51,44,WIN
1990,1,12,0,63,5,0,70,-7,LOSS
1995,1,3,0,81,14,0,89,-8,LOSS
1999,1,8,0,70,9,0,72,-2,LOSS
2007,1,9,0,58,8,0,67,-9,LOSS
2011,1,9,0,57,8,0,61,-4,LOSS
2013,1,9,0,71,8,0,78,-7,LOSS
1985,1,8,0,51,9,0,49,2,WIN
1986,1,10,0,71,7,0,62,9,WIN
1988,1,6,0,82,11,0,74,8,WIN
1991,1,9,0,50,8,0,48,2,WIN
1996,1,3,0,92,14,0,58,34,WIN
1997,1,4,0,101,13,0,91,10,WIN
2005,1,5,0,55,12,0,47,8,WIN
2006,1,1,0,58,16,0,45,13,WIN
2008,1,12,0,75,5,0,69,6,WIN
2009,1,3,0,80,14,0,67,13,WIN
2010,1,2,0,73,15,0,70,3,WIN
2014,1,2,0,73,15,0,53,20,WIN
2015,1,1,0,93,16,0,52,41,WIN
2016,1,2,0,86,15,0,56,30,WIN
1985,6,8,0,66,1,0,64,2,WIN
2016,6,2,0,77,1,0,74,3,WIN
1986,2,10,0,61,2,0,66,-5,LOSS
1991,2,9,0,69,1,0,84,-15,LOSS
1996,2,3,0,64,6,0,68,-4,LOSS
1997,2,4,0,68,5,0,75,-7,LOSS
2010,2,2,0,68,10,0,75,-7,LOSS
2014,2,2,0,65,7,0,77,-12,LOSS
2015,2,1,0,68,8,0,71,-3,LOSS
1985,2,8,0,59,1,0,55,4,WIN
1988,2,6,0,66,3,0,63,3,WIN
2005,2,5,0,76,4,0,65,11,WIN
2006,2,1,0,82,8,0,78,4,WIN
2008,2,12,0,84,13,0,72,12,WIN
2009,2,3,0,89,6,0,69,20,WIN
2016,2,2,0,87,7,0,68,19,WIN
2005,3,5,0,66,1,0,67,-1,LOSS
2008,3,12,0,57,1,0,72,-15,LOSS
1985,3,8,0,46,5,0,43,3,WIN
1988,3,6,0,80,2,0,74,6,WIN
2006,3,1,0,60,4,0,59,1,WIN
2009,3,3,0,77,2,0,54,23,WIN
2016,3,2,0,92,3,0,69,23,WIN
1989,4,5,0,65,3,0,102,-37,LOSS
1995,4,4,0,61,2,0,68,-7,LOSS
2016,4,1,0,62,10,0,68,-6,LOSS
1986,1,5,0,68,12,0,72,-4,LOSS
1987,1,5,0,60,12,0,64,-4,LOSS
1991,1,7,0,48,10,0,61,-13,LOSS
1997,1,9,0,60,8,0,73,-13,LOSS
2001,1,5,0,85,12,0,86,-1,LOSS
2012,1,10,0,45,7,0,71,-26,LOSS
1989,1,5,0,100,12,0,97,3,WIN
1990,1,7,0,75,10,0,67,8,WIN
1993,1,6,0,78,11,0,66,12,WIN
1994,1,7,0,57,10,0,54,3,WIN
1995,1,4,0,96,13,0,72,24,WIN
2007,1,4,0,84,13,0,57,27,WIN
2014,1,1,0,70,16,0,59,11,WIN
2015,1,2,0,79,15,0,67,12,WIN
2016,1,1,0,81,16,0,45,36,WIN
1990,2,7,0,61,2,0,63,-2,LOSS
1994,2,7,0,58,2,0,71,-13,LOSS
2007,2,4,0,74,5,0,77,-3,LOSS
2015,2,2,0,54,7,0,60,-6,LOSS
1989,2,5,0,104,13,0,88,16,WIN
1993,2,6,0,71,3,0,56,15,WIN
1995,2,4,0,60,12,0,54,6,WIN
2014,2,1,0,78,8,0,60,18,WIN
2016,2,1,0,77,9,0,69,8,WIN
1993,3,6,0,54,2,0,71,-17,LOSS
2014,3,1,0,59,4,0,61,-2,LOSS
1989,3,5,0,86,1,0,80,6,WIN
1995,3,4,0,67,1,0,58,9,WIN
2016,3,1,0,84,4,0,71,13,WIN
2011,4,11,0,71,1,0,61,10,WIN
2011,5,11,0,62,8,0,70,-8,LOSS
1996,1,12,0,51,5,0,58,-7,LOSS
2004,1,13,0,78,4,0,79,-1,LOSS
2009,1,11,0,64,6,0,65,-1,LOSS
2014,1,5,0,75,12,0,77,-2,LOSS
2015,1,7,0,72,10,0,75,-3,LOSS
1985,1,2,0,81,15,0,65,16,WIN
2007,1,11,0,79,6,0,77,2,WIN
2011,1,11,0,74,6,0,56,18,WIN
2012,1,12,0,62,5,0,59,3,WIN
2013,1,5,0,88,12,0,42,46,WIN
2016,1,10,0,75,7,0,67,8,WIN
2011,0,11,0,59,11,0,46,13,WIN
1985,2,2,0,59,7,0,63,-4,LOSS
2007,2,11,0,79,3,0,84,-5,LOSS
2012,2,12,0,61,4,0,63,-2,LOSS
2013,2,5,0,53,4,0,78,-25,LOSS
2016,2,10,0,81,2,0,85,-4,LOSS
2011,2,11,0,94,3,0,76,18,WIN
2011,3,11,0,72,10,0,71,1,WIN
1985,1,9,0,57,8,0,60,-3,LOSS
1986,1,7,0,62,10,0,71,-9,LOSS
1996,1,9,0,61,8,0,48,13,WIN
2007,1,5,0,54,12,0,52,2,WIN
1996,2,9,0,60,1,0,84,-24,LOSS
2007,2,5,0,48,4,0,63,-15,LOSS
1996,4,2,0,63,1,0,83,-20,LOSS
1992,1,9,0,58,8,0,81,-23,LOSS
2001,1,7,0,63,10,0,79,-16,LOSS
2009,1,4,0,69,13,0,84,-15,LOSS
1991,1,5,0,71,12,0,65,6,WIN
1993,1,5,0,81,12,0,58,23,WIN
1994,1,5,0,68,12,0,58,10,WIN
1995,1,1,0,79,16,0,47,32,WIN
1996,1,2,0,62,15,0,50,12,WIN
1997,1,3,0,68,14,0,46,22,WIN
2002,1,7,0,83,10,0,74,9,WIN
2003,1,2,0,76,15,0,73,3,WIN
2004,1,4,0,79,13,0,78,1,WIN
2005,1,2,0,70,15,0,54,16,WIN
2010,1,9,0,81,8,0,80,1,WIN
1991,2,5,0,88,4,0,96,-8,LOSS
1994,2,5,0,58,4,0,69,-11,LOSS
1997,2,3,0,66,6,0,72,-6,LOSS
2002,2,7,0,87,2,0,92,-5,LOSS
2003,2,2,0,62,10,0,68,-6,LOSS
2005,2,2,0,105,7,0,111,-6,LOSS
2010,2,9,0,60,1,0,90,-30,LOSS
1993,2,5,0,84,4,0,78,6,WIN
1995,2,1,0,64,9,0,59,5,WIN
1996,2,2,0,65,10,0,62,3,WIN
2004,2,4,0,84,12,0,80,4,WIN
1993,3,5,0,69,1,0,103,-34,LOSS
1995,3,1,0,66,4,0,71,-5,LOSS
2004,3,4,0,80,1,0,84,-4,LOSS
1996,3,2,0,60,6,0,59,1,WIN
2005,4,7,0,85,4,0,93,-8,LOSS
2010,4,2,0,73,1,0,66,7,WIN
2010,5,2,0,57,1,0,78,-21,LOSS
1986,1,9,0,64,8,0,72,-8,LOSS
1987,1,7,0,62,10,0,64,-2,LOSS
1992,1,12,0,78,5,0,89,-11,LOSS
2009,1,6,0,60,11,0,68,-8,LOSS
2012,1,10,0,54,7,0,77,-23,LOSS
2016,1,3,0,56,14,0,70,-14,LOSS
1989,1,7,0,84,10,0,68,16,WIN
1998,1,10,0,82,7,0,52,30,WIN
2005,1,7,0,63,10,0,61,2,WIN
2006,1,6,0,64,11,0,46,18,WIN
2008,1,7,0,75,10,0,65,10,WIN
2010,1,2,0,77,15,0,50,27,WIN
2011,1,5,0,84,12,0,76,8,WIN
2015,1,5,0,68,12,0,62,6,WIN
1989,2,7,0,63,2,0,70,-7,LOSS
2011,2,5,0,63,4,0,71,-8,LOSS
1998,2,10,0,75,2,0,74,1,WIN
2005,2,7,0,111,2,0,105,6,WIN
2006,2,6,0,67,14,0,54,13,WIN
2008,2,7,0,73,2,0,67,6,WIN
2010,2,2,0,68,10,0,59,9,WIN
2015,2,5,0,69,4,0,59,10,WIN
1998,3,10,0,62,3,0,65,-3,LOSS
2006,3,6,0,71,2,0,74,-3,LOSS
2008,3,7,0,75,3,0,79,-4,LOSS
2015,3,5,0,39,1,0,78,-39,LOSS
2005,3,7,0,65,6,0,60,5,WIN
2010,3,2,0,69,11,0,56,13,WIN
2013,4,9,0,70,2,0,66,4,WIN
2013,5,9,0,68,1,0,72,-4,LOSS
1985,1,11,0,59,6,0,67,-8,LOSS
1987,1,11,0,55,6,0,57,-2,LOSS
1988,1,12,0,62,5,0,83,-21,LOSS
2012,1,5,0,59,12,0,62,-3,LOSS
2006,1,7,0,86,10,0,66,20,WIN
2013,1,9,0,73,8,0,55,18,WIN
2014,1,1,0,64,16,0,37,27,WIN
2015,1,7,0,81,10,0,76,5,WIN
2016,1,11,0,65,6,0,55,10,WIN
2016,0,11,0,70,11,0,50,20,WIN
2014,2,1,0,76,8,0,78,-2,LOSS
2016,2,11,0,57,3,0,65,-8,LOSS
2006,2,7,0,80,2,0,73,7,WIN
2013,2,9,0,76,1,0,70,6,WIN
2015,2,7,0,78,2,0,65,13,WIN
2006,3,7,0,55,11,0,63,-8,LOSS
2015,3,7,0,70,3,0,81,-11,LOSS
2013,3,9,0,72,13,0,58,14,WIN
2005,4,6,0,82,1,0,88,-6,LOSS
2000,4,8,0,64,6,0,60,4,WIN
2014,4,2,0,64,1,0,63,1,WIN
2015,4,1,0,85,2,0,78,7,WIN
2000,5,8,0,41,1,0,53,-12,LOSS
2014,5,2,0,73,8,0,74,-1,LOSS
2015,5,1,0,71,1,0,64,7,WIN
1997,1,7,0,58,10,0,71,-13,LOSS
1999,1,5,0,32,12,0,43,-11,LOSS
2001,1,6,0,49,11,0,50,-1,LOSS
2006,1,9,0,75,8,0,94,-19,LOSS
2013,1,5,0,46,12,0,57,-11,LOSS
1994,1,9,0,80,8,0,72,8,WIN
2000,1,8,0,66,9,0,56,10,WIN
2002,1,8,0,80,9,0,70,10,WIN
2003,1,5,0,81,12,0,74,7,WIN
2004,1,6,0,76,11,0,64,12,WIN
2005,1,6,0,57,11,0,52,5,WIN
2007,1,2,0,76,15,0,63,13,WIN
2008,1,3,0,71,14,0,56,15,WIN
2009,1,12,0,61,5,0,59,2,WIN
2010,1,4,0,53,13,0,49,4,WIN
2011,1,4,0,72,13,0,58,14,WIN
2012,1,4,0,73,13,0,49,24,WIN
2014,1,2,0,75,15,0,35,40,WIN
2015,1,1,0,86,16,0,72,14,WIN
2016,1,7,0,47,10,0,43,4,WIN
2015,6,1,0,63,1,0,68,-5,LOSS
1994,2,9,0,96,1,0,109,-13,LOSS
2002,2,8,0,57,1,0,87,-30,LOSS
2004,2,6,0,55,3,0,59,-4,LOSS
2007,2,2,0,68,7,0,74,-6,LOSS
2009,2,12,0,49,4,0,60,-11,LOSS
2010,2,4,0,69,12,0,87,-18,LOSS
2000,2,8,0,66,1,0,59,7,WIN
2003,2,5,0,61,13,0,60,1,WIN
2005,2,6,0,71,14,0,62,9,WIN
2008,2,3,0,72,11,0,55,17,WIN
2011,2,4,0,70,5,0,65,5,WIN
2012,2,4,0,60,5,0,57,3,WIN
2014,2,2,0,85,7,0,77,8,WIN
2015,2,1,0,72,8,0,65,7,WIN
2016,2,7,0,66,2,0,63,3,WIN
2003,3,5,0,57,1,0,63,-6,LOSS
2008,3,3,0,56,10,0,73,-17,LOSS
2011,3,4,0,54,8,0,61,-7,LOSS
2012,3,4,0,63,1,0,64,-1,LOSS
2016,3,7,0,56,6,0,61,-5,LOSS
2000,3,8,0,61,4,0,48,13,WIN
2005,3,6,0,65,10,0,56,9,WIN
2014,3,2,0,69,6,0,52,17,WIN
2015,3,1,0,79,4,0,72,7,WIN
2004,4,7,0,63,1,0,66,-3,LOSS
2008,4,3,0,57,1,0,76,-19,LOSS
1986,1,12,0,80,5,0,97,-17,LOSS
1988,1,11,0,72,6,0,85,-13,LOSS
1989,1,14,0,87,3,0,92,-5,LOSS
1995,1,11,0,63,6,0,68,-5,LOSS
1998,1,6,0,68,11,0,69,-1,LOSS
2001,1,11,0,71,6,0,83,-12,LOSS
2006,1,14,0,75,3,0,79,-4,LOSS
2011,1,6,0,55,11,0,66,-11,LOSS
1987,1,13,0,70,4,0,69,1,WIN
1990,1,6,0,87,11,0,79,8,WIN
1991,1,14,0,89,3,0,84,5,WIN
1993,1,9,0,73,8,0,55,18,WIN
1997,1,7,0,80,10,0,68,12,WIN
2002,1,7,0,70,10,0,58,12,WIN
2003,1,3,0,71,14,0,59,12,WIN
2004,1,7,0,80,10,0,70,10,WIN
2007,1,9,0,79,8,0,77,2,WIN
2008,1,3,0,73,14,0,61,12,WIN
2009,1,4,0,77,13,0,59,18,WIN
2010,1,6,0,65,11,0,54,11,WIN
2012,1,10,0,67,7,0,63,4,WIN
2015,1,6,0,76,11,0,57,19,WIN
2016,1,2,0,71,15,0,53,18,WIN
2014,0,12,0,59,12,0,74,-15,LOSS
1987,2,13,0,60,5,0,65,-5,LOSS
1991,2,14,0,50,11,0,66,-16,LOSS
1993,2,9,0,70,1,0,73,-3,LOSS
1997,2,7,0,83,2,0,96,-13,LOSS
2002,2,7,0,65,2,0,78,-13,LOSS
2003,2,3,0,64,6,0,77,-13,LOSS
2007,2,9,0,71,1,0,78,-7,LOSS
2016,2,2,0,63,7,0,66,-3,LOSS
1990,2,6,0,74,3,0,71,3,WIN
2004,2,7,0,89,2,0,74,15,WIN
2008,2,3,0,85,6,0,78,7,WIN
2009,2,4,0,60,12,0,49,11,WIN
2010,2,6,0,71,3,0,68,3,WIN
2012,2,10,0,70,15,0,58,12,WIN
2015,2,6,0,75,14,0,67,8,WIN
1990,3,6,0,89,10,0,102,-13,LOSS
2009,3,4,0,55,1,0,60,-5,LOSS
2010,3,6,0,96,2,0,101,-5,LOSS
2012,3,10,0,70,3,0,75,-5,LOSS
2015,3,6,0,60,2,0,68,-8,LOSS
2004,3,7,0,79,3,0,71,8,WIN
2008,3,3,0,79,7,0,75,4,WIN